test-riscv-keccak-one-proof
+- complete VM Keccak one lifecycle identity guard
   +- run test stderr
RISCV_KECCAK_SHAPE calls=1 log_size=5 rows=29 preprocessed_columns=31 main_columns=2204 interaction_columns=4164
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_commitment_witness seconds=0.000574000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.016290000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000012000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000012000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000167000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000059000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000152000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000085000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000211000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000085000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000215000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000084000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000212000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000084000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000211000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000084000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000212000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000084000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000211000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.007267000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.016285000
RISCV_KECCAK_STAGE calls=1 depth=1 id=merkle_commit seconds=0.816904000
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_interaction_commit seconds=0.817259000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_opcode seconds=0.000050000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_program seconds=0.000023000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_memory seconds=0.000131000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_merkle seconds=0.000600000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_poseidon seconds=0.000386000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_clock seconds=0.000015000
RISCV_KECCAK_STAGE calls=1 depth=1 id=riscv_interaction_tables seconds=0.119138000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
